provider_name,service_plan_name,connection_type,unique_plan_id,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee _descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additionalDataIncrement,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317330,69.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317331,70.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317332,95.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317333,64.95,Yes,64.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317334,74.95,Yes,74.95,36,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317340,44.95,Yes,44.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317341,80.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  150M/150M Internet Access,Fixed,F0030023295R00000000317342,44.95,Yes,44.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317343,79.95,Yes,79.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317344,80.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317345,75.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317346,75.00,Yes,75.00,3,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317347,74.95,Yes,74.95,36,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  750M/ 750M Internet Access,Fixed,F0030023295R00000000317348,80.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,758.51 Mbps,763.03 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317349,99.95,Yes,99.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317350,49.95,Yes,49.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  100M/ 100M Internet Access,Fixed,F0030023295R00000000317351,60.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,108.47 Mbps,105.13 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317352,90.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317353,79.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317354,70.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317355,84.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317356,79.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317357,59.95,Yes,59.95,24,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317358,109.95,Yes,109.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317359,60.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  200M/ 200M Internet Access,Fixed,F0030023295R00000000317360,65.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,204.59 Mbps,204.83 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317361,49.95,Yes,49.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  100M/ 100M Internet Access,Fixed,F0030023295R00000000317362,39.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,108.47 Mbps,105.13 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317363,39.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317364,69.95,Yes,69.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317365,54.95,Yes,54.95,36,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317366,59.95,Yes,59.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317367,59.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317368,49.95,Yes,49.95,36,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  150M/150M Internet Access,Fixed,F0030023295R00000000317369,29.95,Yes,29.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  150M/150M Internet Access,Fixed,F0030023295R00000000317370,54.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317371,70.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317372,75.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317373,69.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317374,80.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000317375,69.95,Yes,69.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317376,49.95,Yes,49.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000317377,60.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Router Rental;Tech Assure,0.00;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000317378,70.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Router Rental;Tech Assure,0.00;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
